author,study_ID,species,red_list,sample_year,location,pop_ID,population_level,country,lat,lon,MPA,MPA2,air_temp,sand_temp,temp,egg_diameter_mm,egg_volume_cm3,egg_mass_g,hatchling_length_mm,hatchling_mass_g,clutch_size,clutch_mass_g,clutch_freq,pred_freq,total_clutch,pred_clutch,adult_length_cm,adult_mass_kg,pred_mass_kg,pub_year,notes,title,orig_author,orig_title,link
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,86.76849444,,,2.23426319,,193.8636532,72.07703594,,39.11297829,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,94.67336012,,,2.232167241,,211.3267731,72.00952212,,39.04738623,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,96.93219874,,,2.232198369,,216.3718959,72.0105248,,39.04836001,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,103.7097842,,,2.23449665,,231.7391653,72.08455605,,39.12028735,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,108.2290657,,,2.237866258,,242.2021743,72.19309621,,39.22584857,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,113.1232161,,,2.237933702,,253.1622577,72.19526868,,39.2279627,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,123.2858508,,,2.233663977,,275.3791639,72.05773434,,39.09422114,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,73.9753608,,,2.248418706,,166.327585,72.5330049,,39.55724073,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,78.87111545,,,2.251793534,,177.6014677,72.64171218,,39.6634841,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,98.82205095,,,2.247658658,,222.1182384,72.50852278,,39.53333088,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,76.99516708,,,2.264997197,,174.3938376,73.06701582,,40.0803569,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,86.40592517,,,2.262921958,,195.5298653,73.00017046,,40.01470913,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,90.54819885,,,2.265183969,,205.1083285,73.07303191,,40.08626753,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,95.44181445,,,2.264148943,,216.0944833,73.03969278,,40.05351763,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,103.7263618,,,2.268672973,,235.3211936,73.18541568,,40.19675212,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,117.2772545,,,2.264449853,,265.5684617,73.04938536,,40.06303768,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,120.6660472,,,2.265599017,,273.380878,73.08640098,,40.09940364,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,130.8308211,,,2.265739096,,296.4285063,73.09091304,,40.1038375,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,135.7255062,,,2.266909014,,307.6773735,73.12859712,,40.14087695,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,81.89680412,,,2.280499328,,186.7656067,73.56635071,,40.57224847,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,71.73844745,,,2.293589101,,164.5385212,73.98797786,,40.98965279,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,79.64491741,,,2.294800546,,182.7692,74.02699884,,41.02837832,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,84.53960254,,,2.295970487,,194.1004324,74.06468292,,41.0657924,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,88.67973716,,,2.29382257,,203.4155826,73.99549796,,40.9971147,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,92.44393345,,,2.29277196,,211.9528584,73.9616575,,40.96354083,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,107.1258498,,,2.291871808,,245.5187149,73.93266332,,40.93478473,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,111.2670539,,,2.291928878,,255.016174,73.93450157,,40.93660762,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,114.6579857,,,2.297488038,,263.4253506,74.11356359,,41.1143453,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,118.0467784,,,2.298637228,,271.3467194,74.15057922,,41.15112957,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,122.5644556,,,2.298699487,,281.7388513,74.15258458,,41.15312281,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,126.705125,,,2.297654061,,291.1245451,74.11891122,,41.11965861,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,126.6987079,,,2.284424173,,289.4335909,73.69277201,,40.69720551,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,90.94659724,,,2.310391179,,210.122216,74.52917466,,41.52819261,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,71.75395557,,,2.325561717,,166.8682521,75.01781429,,42.01709838,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,93.21292255,,,2.325857451,,216.7999704,75.02733975,,42.02665414,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,103.3776964,,,2.325997535,,240.4562669,75.03185182,,42.03118089,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,108.6483198,,,2.326070171,,252.723616,75.03419141,,42.03352818,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,112.0371125,,,2.327219382,,260.7349399,75.07120703,,42.07067332,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,114.6724243,,,2.327255701,,266.8720531,75.07237682,,42.07184744,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,118.0606822,,,2.327302395,,274.7629085,75.07388084,,42.07335705,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,123.3313057,,,2.327375032,,287.0382015,75.07622043,,42.07570538,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,62.35710132,,,2.356302744,,146.9322089,76.00796128,,43.01552471,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,100.3819544,,,2.35903185,,236.8042276,76.09586294,,43.10466158,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,105.27557,,,2.357996761,,248.2394531,76.06252381,,43.07084437,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,111.2996745,,,2.359182314,,262.5762236,76.10070923,,43.10957834,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,121.8409214,,,2.35932759,,287.4626474,76.10538841,,43.11432579,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,143.6763615,,,2.359628518,,339.0228399,76.11508098,,43.12416053,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,82.31819731,,,2.373115876,,195.3506209,76.54949231,,43.56596029,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,98.13060248,,,2.374436341,,233.0048687,76.59202267,,43.60932087,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,102.6472102,,,2.372293504,,243.50931,76.52300483,,43.5389654,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,114.6943496,,,2.372459535,,272.1077032,76.52835246,,43.54441487,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,91.73751161,,,2.388681347,,219.1316829,77.05083256,,44.07829773,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,95.12576956,,,2.388728044,,227.2295935,77.05233658,,44.07983872,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,101.1493392,,,2.38881106,,241.6266603,77.05501039,,44.08257832,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,103.0317048,,,2.388837003,,246.1259488,77.05584596,,44.08343446,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,127.1259835,,,2.389169068,,303.7254674,77.06654122,,44.0943937,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,80.06844966,,,2.391828185,,191.5099746,77.15218685,,44.18219665,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,74.04969285,,,2.401668256,,177.8427966,77.46911744,,44.50778108,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,118.8590833,,,2.421029477,,287.7613442,78.09270115,,45.1514719,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,122.6227448,,,2.4188762,,296.609239,78.02334909,,45.07968191,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,124.8815834,,,2.418907332,,302.0769778,78.02435177,,45.08071948,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,136.9303271,,,2.422381113,,331.6974381,78.1362342,,45.19656103,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,135.0613306,,,2.449919972,,330.8894514,79.02318866,,46.11954399,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,110.5900441,,,2.448480105,,270.7775227,78.97681468,,46.07108219,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,88.39363899,,,2.480149691,,219.2294564,79.99679142,,47.14217063,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,114.7478259,,,2.482718152,,284.8865102,80.07951256,,47.22951335,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,126.0559228,,,2.511542275,,316.5947792,81.00782759,,48.21458546,,,,,,
Silva,70,Lepidochelys_olivacea,Vulnerable,1991-2003,State of Bahia,LO_2,within population,Brazil,,,,,,,,,,,,,132.1105088,,,2.575579773,,340.2611541,83.07017427,,50.43509211,,,,,,
Whiting,71,Lepidochelys_olivacea,Vulnerable,2005,Tiwi Island,LO_1,between population,Australia,-11.187883,130.370976,no,no,,31.2,31.2,38.2,29.18692514,31.9,,,112.9,,,2.157366199,,243.5666438,69.6,37.3,37.3,2008,sand temp,"Insights into size, seasonality and biology of a nesting population of the Olive Ridley turtle in northern Australia",,,http://www.publish.csiro.au/wr/WR06131
James,72,Lepidochelys_olivacea,Vulnerable,1987,Gahirmatha,LO_7,between population,India,20.740017,87.04177,no,no,,25,25,36.7,25.88191748,31,41.55,17.35,119,,,2.19461844,,261.1595944,70.8,,37.88054077,1991,first Arribada,"Observations on mass nesting of the olive ridley Lepidochelys olivacea at Gahirmatha, Orissa during the 1987 season",,,http://eprints.cmfri.org.in/816/
James,72,Lepidochelys_olivacea,Vulnerable,1987,Gahirmatha,LO_7,between population,India,20.740017,87.04177,no,no,,30,30,38,28.73088775,33.2,40.49,16.67,120,,,2.228767161,,267.4520594,71.9,,38.94108504,1991,second Arribada,"Observations on mass nesting of the olive ridley Lepidochelys olivacea at Gahirmatha, Orissa during the 1987 season",,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,between population,Cyprus,35.570315,34.51285,no,no,31,,31,,,,,,115.5,,,3.179657918,,367.2504895,92,,89.30221963,1996,,"Population and nesting ecology of the Green Turtle, Chelonia mydas, and the Loggerhead Turtle, Caretta caretta, in northern Cyprus",,,https://www.tandfonline.com/doi/abs/10.1080/09397140.1996.10637704?casa_token=dr9mkuK5ejQAAAAA:tAWQs1q4SLLCHw3Vi-OcyLmihpfVZIOvS5UiiByVHXRXdtK63iSjDaAydbyjoySShRFyIZeZNki8Ew
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,23,,,3.180073643,,73.14169379,92.8,,91.25625155,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,35,,,3.172047885,,111.021676,78.5,,60.05744151,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,49,,,3.18318071,,155.9758548,99,,107.2705906,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,54,,,3.17223059,,171.3004519,78.8,,60.63288441,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,62,,,3.17586058,,196.903356,85,,73.27232957,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,63,,,3.176421519,,200.1145557,86,,75.44645063,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,63,,,3.176865664,,200.1425368,86.8,,77.21327938,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,64,,,3.176865664,,203.3194025,86.8,,77.21327938,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,66,,,3.177524379,,209.716609,88,,79.90967522,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,69,,,3.180177023,,219.4322146,93,,91.74872898,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,70,,,3.17223059,,222.0561413,78.8,,60.63288441,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,71,,,3.176865664,,225.5574621,86.8,,77.21327938,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,72,,,3.180843701,,229.0207465,94.3,,94.98869409,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,73,,,3.179027606,,232.0690152,90.8,,86.41861594,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,75,,,3.179396278,,238.4547208,91.5,,88.09381547,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,77,,,3.181701982,,244.9910526,96,,99.32778887,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,77,,,3.172047885,,244.2476871,78.5,,60.05744151,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,77,,,3.176421519,,244.584457,86,,75.44645063,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,83,,,3.180331683,,263.9675297,93.3,,92.49042914,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,83,,,3.176421519,,263.6429861,86,,75.44645063,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,85,,,3.17223059,,269.6396002,78.8,,60.63288441,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,86,,,3.17697607,,273.219942,87,,77.65882526,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,87,,,3.179027606,,276.5754017,90.8,,86.41861594,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,87,,,3.176865664,,276.3873128,86.8,,77.21327938,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,90,,,3.17697607,,285.9278463,87,,77.65882526,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,94,,,3.183326148,,299.2326579,99.3,,108.0850944,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,95,,,3.180690659,,302.1656126,94,,94.23501828,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,95,,,3.179657918,,302.0675022,92,,89.30221963,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,96,,,3.180434517,,305.3217137,93.5,,92.98688778,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,97,,,3.183663827,,308.8153912,100,,110,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,98,,,3.179396278,,311.5808352,91.5,,88.09381547,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,99,,,3.17697607,,314.520631,87,,77.65882526,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,100,,,3.179657918,,317.9657918,92,,89.30221963,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,101,,,3.180073643,,321.187438,92.8,,91.25625155,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,101,,,3.180073643,,321.187438,92.8,,91.25625155,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,102,,,3.17223059,,323.5675202,78.8,,60.63288441,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,103,,,3.186329873,,328.1919769,105.7,,126.3514277,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,106,,,3.179291227,,337.0048701,91.3,,87.61321737,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,106,,,3.184379652,,337.5442431,101.5,,114.171522,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,108,,,3.181701982,,343.6238141,96,,99.32778887,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,110,,,3.176588548,,349.4247403,86.3,,76.10613628,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,111,,,3.180537136,,353.0396221,93.7,,93.48494188,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,113,,,3.182199888,,359.5885873,97,,101.9346934,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,113,,,3.179291227,,359.2599087,91.3,,87.61321737,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,114,,,3.183326148,,362.8991809,99.3,,108.0850944,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,115,,,3.178868746,,365.5699058,90.5,,85.70657361,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,115,,,3.179396278,,365.6305719,91.5,,88.09381547,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,116,,,3.18318071,,369.2489624,99,,107.2705906,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,117,,,3.180690659,,372.1408071,94,,94.23501828,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,117,,,3.176865664,,371.6932827,86.8,,77.21327938,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,118,,,3.180177023,,375.2608887,93,,91.74872898,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,119,,,3.180537136,,378.4839192,93.7,,93.48494188,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,121,,,3.182199888,,385.0461864,97,,101.9346934,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,121,,,3.179657918,,384.7386081,92,,89.30221963,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,121,,,3.179027606,,384.6623403,90.8,,86.41861594,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,122,,,3.180073643,,387.9689845,92.8,,91.25625155,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,122,,,3.180177023,,387.9815968,93,,91.74872898,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,122,,,3.172352014,,387.0269457,79,,61.01834349,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,123,,,3.180537136,,391.2060677,93.7,,93.48494188,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,125,,,3.180073643,,397.5092054,92.8,,91.25625155,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,125,,,3.176865664,,397.108208,86.8,,77.21327938,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,126,,,3.184379652,,401.2318362,101.5,,114.171522,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,129,,,3.180843701,,410.3288375,94.3,,94.98869409,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,132,,,3.179291227,,419.666442,91.3,,87.61321737,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,134,,,3.184379652,,426.7068734,101.5,,114.171522,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,136,,,3.180177023,,432.5040751,93,,91.74872898,,,,,,
Broderick,73,Chelonia_mydas,Endangered,1992-1995,,CM_2,within population,Cyprus,,,,,,,,,,,,,136,,,3.180073643,,432.4900155,92.8,,91.25625155,,,,,,
